ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2024,0.512,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2024,3.979,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2024,15.254,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2024,-2.558,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2024,-23.774,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2024,4.83,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2024,15.16,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,4.249,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,18.22,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,12.124,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,-6.597,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,31.146,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,18.283,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,25.155,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,-0.148,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,7.317,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,16.673,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,-2.84,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,26.456,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,12.61,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,2.665,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,-4.021,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,8.118,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,16.135,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,-10.29,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2021,24.474,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2021,8.692,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2021,18.593,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,-2.099,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,15.174,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,16.331,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,-11.809,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2020,20.723,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2020,20.186,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2020,11.425,Ruptura de serie,,Moneda: DOM - Peso dominicano (DOP) | Ruptura en la serie: Metodología revisada,Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,-0.975,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,13.206,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,15.024,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,2.639,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,12.317,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,18.082,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,14.034,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,-0.658,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,9.036,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,14.206,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,4.649,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2018,30.968,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2018,9.313,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2018,20.126,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2017,-7.469,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2017,2.929,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2017,13.125,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2017,4.377,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2017,-1.596,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2017,17.883,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
República Dominicana,EFT - Encuesta Nacional Continua de Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2017,4.695,,,Moneda: DOM - Peso dominicano (DOP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
